"","pitcher_team","xba_150_bullpen","date"
"3106","MIL",0.217358208955224,"2023-08-16"
"3107","MIN",0.294740458015267,"2023-08-16"
"3108","NYM",0.229076335877863,"2023-08-16"
"3109","NYY",0.20412030075188,"2023-08-16"
"3110","OAK",0.291540983606557,"2023-08-16"
"3111","PHI",0.234286764705882,"2023-08-16"
"3112","PIT",0.236177777777778,"2023-08-16"
"3113","SD",0.277426470588235,"2023-08-16"
"3114","SEA",0.235352941176471,"2023-08-16"
"3115","SF",0.184355555555556,"2023-08-16"
"3116","STL",0.246475524475524,"2023-08-16"
"3117","TB",0.249890510948905,"2023-08-16"
"3118","TEX",0.175985915492958,"2023-08-16"
"3119","TOR",0.225776978417266,"2023-08-16"
"3120","WSH",0.205058823529412,"2023-08-16"
"3121","ATL",0.239338345864662,"2023-08-17"
"3122","AZ",0.271316176470588,"2023-08-17"
"3123","BAL",0.242740740740741,"2023-08-17"
"3124","BOS",0.215347517730496,"2023-08-17"
"3125","CHC",0.263961240310078,"2023-08-17"
"3126","CIN",0.236233082706767,"2023-08-17"
"3127","CLE",0.213553956834532,"2023-08-17"
"3128","COL",0.25521875,"2023-08-17"
"3129","CWS",0.244281481481481,"2023-08-17"
"3130","DET",0.234656488549618,"2023-08-17"
"3131","HOU",0.210850393700787,"2023-08-17"
"3132","KC",0.271897637795276,"2023-08-17"
"3133","LAA",0.282132352941176,"2023-08-17"
"3134","LAD",0.200739130434783,"2023-08-17"
"3135","MIA",0.196595238095238,"2023-08-17"
"3136","MIL",0.218507575757576,"2023-08-17"
"3137","MIN",0.316488721804511,"2023-08-17"
"3138","NYM",0.232589147286822,"2023-08-17"
"3139","NYY",0.192537878787879,"2023-08-17"
"3140","OAK",0.304626016260163,"2023-08-17"
"3141","PHI",0.219811594202899,"2023-08-17"
"3142","PIT",0.247448529411765,"2023-08-17"
"3143","SD",0.273586956521739,"2023-08-17"
"3144","SEA",0.234066666666667,"2023-08-17"
"3145","SF",0.185116788321168,"2023-08-17"
"3146","STL",0.256763888888889,"2023-08-17"
"3147","TB",0.250846715328467,"2023-08-17"
"3148","TEX",0.185591549295775,"2023-08-17"
"3149","TOR",0.231172661870504,"2023-08-17"
"3150","WSH",0.208678832116788,"2023-08-17"
"3151","ATL",0.239338345864662,"2023-08-18"
"3152","AZ",0.257558823529412,"2023-08-18"
"3153","BAL",0.242740740740741,"2023-08-18"
"3154","BOS",0.224255319148936,"2023-08-18"
"3155","CHC",0.263961240310078,"2023-08-18"
"3156","CIN",0.236233082706767,"2023-08-18"
"3157","CLE",0.213553956834532,"2023-08-18"
"3158","COL",0.25521875,"2023-08-18"
"3159","CWS",0.244281481481481,"2023-08-18"
"3160","DET",0.234656488549618,"2023-08-18"
"3161","HOU",0.210850393700787,"2023-08-18"
"3162","KC",0.270894308943089,"2023-08-18"
"3163","LAA",0.282132352941176,"2023-08-18"
"3164","LAD",0.210935251798561,"2023-08-18"
"3165","MIA",0.196595238095238,"2023-08-18"
"3166","MIL",0.223159090909091,"2023-08-18"
"3167","MIN",0.316488721804511,"2023-08-18"
"3168","NYM",0.245803149606299,"2023-08-18"
"3169","NYY",0.192537878787879,"2023-08-18"
"3170","OAK",0.304626016260163,"2023-08-18"
"3171","PHI",0.219811594202899,"2023-08-18"
"3172","PIT",0.247448529411765,"2023-08-18"
"3173","SD",0.277661764705882,"2023-08-18"
"3174","SEA",0.246183823529412,"2023-08-18"
"3175","SF",0.185116788321168,"2023-08-18"
"3176","STL",0.273160839160839,"2023-08-18"
"3177","TB",0.250846715328467,"2023-08-18"
"3178","TEX",0.185591549295775,"2023-08-18"
"3179","TOR",0.231172661870504,"2023-08-18"
"3180","WSH",0.216308823529412,"2023-08-18"
"3181","ATL",0.235238805970149,"2023-08-19"
"3182","AZ",0.259388059701493,"2023-08-19"
"3183","BAL",0.247044444444444,"2023-08-19"
"3184","BOS",0.221739436619718,"2023-08-19"
"3185","CHC",0.263689393939394,"2023-08-19"
"3186","CIN",0.214022556390977,"2023-08-19"
"3187","CLE",0.214321167883212,"2023-08-19"
"3188","COL",0.2553203125,"2023-08-19"
"3189","CWS",0.260714285714286,"2023-08-19"
"3190","DET",0.251666666666667,"2023-08-19"
"3191","HOU",0.213572519083969,"2023-08-19"
"3192","KC",0.268710743801653,"2023-08-19"
"3193","LAA",0.276071942446043,"2023-08-19"
"3194","LAD",0.198438848920863,"2023-08-19"
"3195","MIA",0.222555555555556,"2023-08-19"
"3196","MIL",0.246721804511278,"2023-08-19"
"3197","MIN",0.311118518518519,"2023-08-19"
"3198","NYM",0.237088,"2023-08-19"
"3199","NYY",0.199253731343284,"2023-08-19"
"3200","OAK",0.295796875,"2023-08-19"
"3201","PHI",0.228057553956835,"2023-08-19"
"3202","PIT",0.235149253731343,"2023-08-19"
"3203","SD",0.269255474452555,"2023-08-19"
"3204","SEA",0.241197080291971,"2023-08-19"
"3205","SF",0.189214814814815,"2023-08-19"
"3206","STL",0.282028169014085,"2023-08-19"
"3207","TB",0.261391304347826,"2023-08-19"
"3208","TEX",0.188792857142857,"2023-08-19"
"3209","TOR",0.216432624113475,"2023-08-19"
"3210","WSH",0.234795620437956,"2023-08-19"
"3211","ATL",0.240043795620438,"2023-08-20"
"3212","AZ",0.251136363636364,"2023-08-20"
"3213","BAL",0.241268656716418,"2023-08-20"
"3214","BOS",0.219760563380282,"2023-08-20"
"3215","CHC",0.251492424242424,"2023-08-20"
"3216","CIN",0.203818181818182,"2023-08-20"
"3217","CLE",0.210755555555556,"2023-08-20"
"3218","COL",0.255488372093023,"2023-08-20"
"3219","CWS",0.268586466165414,"2023-08-20"
"3220","DET",0.245656488549618,"2023-08-20"
"3221","HOU",0.208636363636364,"2023-08-20"
"3222","KC",0.261305785123967,"2023-08-20"
"3223","LAA",0.290569343065693,"2023-08-20"
"3224","LAD",0.182746478873239,"2023-08-20"
"3225","MIA",0.24346875,"2023-08-20"
"3226","MIL",0.234255639097744,"2023-08-20"
"3227","MIN",0.315907692307692,"2023-08-20"
"3228","NYM",0.226511811023622,"2023-08-20"
"3229","NYY",0.193234848484849,"2023-08-20"
"3230","OAK",0.320653543307087,"2023-08-20"
"3231","PHI",0.231815602836879,"2023-08-20"
"3232","PIT",0.246954887218045,"2023-08-20"
"3233","SD",0.256858208955224,"2023-08-20"
"3234","SEA",0.245014492753623,"2023-08-20"
"3235","SF",0.185448529411765,"2023-08-20"
"3236","STL",0.294035460992908,"2023-08-20"
"3237","TB",0.25331884057971,"2023-08-20"
"3238","TEX",0.195418439716312,"2023-08-20"
"3239","TOR",0.217821428571429,"2023-08-20"
"3240","WSH",0.276102189781022,"2023-08-20"
"3241","ATL",0.231443609022556,"2023-08-21"
"3242","AZ",0.251136363636364,"2023-08-21"
"3243","BAL",0.252440298507463,"2023-08-21"
"3244","BOS",0.224471014492754,"2023-08-21"
"3245","CHC",0.248348484848485,"2023-08-21"
"3246","CIN",0.194388059701493,"2023-08-21"
"3247","CLE",0.215440298507463,"2023-08-21"
"3248","COL",0.271703125,"2023-08-21"
"3249","CWS",0.249165413533835,"2023-08-21"
"3250","DET",0.247507575757576,"2023-08-21"
"3251","HOU",0.202678571428571,"2023-08-21"
"3252","KC",0.261305785123967,"2023-08-21"
"3253","LAA",0.290569343065693,"2023-08-21"
"3254","LAD",0.182746478873239,"2023-08-21"
"3255","MIA",0.24346875,"2023-08-21"
"3256","MIL",0.227804511278195,"2023-08-21"
"3257","MIN",0.291776923076923,"2023-08-21"
"3258","NYM",0.2207734375,"2023-08-21"
"3259","NYY",0.216565891472868,"2023-08-21"
"3260","OAK",0.317953488372093,"2023-08-21"
"3261","PHI",0.233647887323944,"2023-08-21"
"3262","PIT",0.231507575757576,"2023-08-21"
"3263","SD",0.256858208955224,"2023-08-21"
"3264","SEA",0.245601449275362,"2023-08-21"
"3265","SF",0.189696296296296,"2023-08-21"
"3266","STL",0.298049645390071,"2023-08-21"
"3267","TB",0.25331884057971,"2023-08-21"
"3268","TEX",0.189517730496454,"2023-08-21"
"3269","TOR",0.230185714285714,"2023-08-21"
"3270","WSH",0.276586956521739,"2023-08-21"
"3271","ATL",0.242699248120301,"2023-08-22"
"3272","AZ",0.252563909774436,"2023-08-22"
"3273","BAL",0.252440298507463,"2023-08-22"
"3274","BOS",0.242496453900709,"2023-08-22"
"3275","CHC",0.244409090909091,"2023-08-22"
"3276","CIN",0.194388059701493,"2023-08-22"
"3277","CLE",0.215440298507463,"2023-08-22"
"3278","COL",0.271703125,"2023-08-22"
"3279","CWS",0.24912030075188,"2023-08-22"
"3280","DET",0.25665671641791,"2023-08-22"
"3281","HOU",0.224525179856115,"2023-08-22"
"3282","KC",0.280325203252032,"2023-08-22"
"3283","LAA",0.290569343065693,"2023-08-22"
"3284","LAD",0.182746478873239,"2023-08-22"
"3285","MIA",0.238992125984252,"2023-08-22"
"3286","MIL",0.227804511278195,"2023-08-22"
"3287","MIN",0.291776923076923,"2023-08-22"
"3288","NYM",0.197876923076923,"2023-08-22"
"3289","NYY",0.216565891472868,"2023-08-22"
"3290","OAK",0.319875968992248,"2023-08-22"
"3291","PHI",0.247928571428571,"2023-08-22"
"3292","PIT",0.224909090909091,"2023-08-22"
"3293","SD",0.237320895522388,"2023-08-22"
"3294","SEA",0.246434782608696,"2023-08-22"
"3295","SF",0.209666666666667,"2023-08-22"
"3296","STL",0.294705035971223,"2023-08-22"
"3297","TB",0.25331884057971,"2023-08-22"
"3298","TEX",0.196964539007092,"2023-08-22"
"3299","TOR",0.230185714285714,"2023-08-22"
"3300","WSH",0.276586956521739,"2023-08-22"
"3301","ATL",0.24119696969697,"2023-08-23"
"3302","AZ",0.262044776119403,"2023-08-23"
"3303","BAL",0.229788321167883,"2023-08-23"
"3304","BOS",0.258535714285714,"2023-08-23"
"3305","CHC",0.229511627906977,"2023-08-23"
"3306","CIN",0.191977611940299,"2023-08-23"
"3307","CLE",0.202537313432836,"2023-08-23"
"3308","COL",0.289738095238095,"2023-08-23"
"3309","CWS",0.263238461538462,"2023-08-23"
"3310","DET",0.260588235294118,"2023-08-23"
"3311","HOU",0.231716312056738,"2023-08-23"
"3312","KC",0.25751968503937,"2023-08-23"
"3313","LAA",0.277211678832117,"2023-08-23"
"3314","LAD",0.176184397163121,"2023-08-23"
"3315","MIA",0.236813953488372,"2023-08-23"
"3316","MIL",0.229647482014388,"2023-08-23"
"3317","MIN",0.263661417322835,"2023-08-23"
"3318","NYM",0.201209302325581,"2023-08-23"
"3319","NYY",0.203125984251969,"2023-08-23"
"3320","OAK",0.299053435114504,"2023-08-23"
"3321","PHI",0.243870503597122,"2023-08-23"
"3322","PIT",0.22825,"2023-08-23"
"3323","SD",0.228733333333333,"2023-08-23"
"3324","SEA",0.245692857142857,"2023-08-23"
"3325","SF",0.21285401459854,"2023-08-23"
"3326","STL",0.284956834532374,"2023-08-23"
"3327","TB",0.250078014184397,"2023-08-23"
"3328","TEX",0.192330935251799,"2023-08-23"
"3329","TOR",0.209702127659574,"2023-08-23"
"3330","WSH",0.281700729927007,"2023-08-23"
"3331","ATL",0.233537878787879,"2023-08-24"
"3332","AZ",0.262044776119403,"2023-08-24"
"3333","BAL",0.226705035971223,"2023-08-24"
"3334","BOS",0.272492647058824,"2023-08-24"
"3335","CHC",0.225015748031496,"2023-08-24"
"3336","CIN",0.156846153846154,"2023-08-24"
"3337","CLE",0.2074,"2023-08-24"
"3338","COL",0.268715384615385,"2023-08-24"
"3339","CWS",0.2539,"2023-08-24"
"3340","DET",0.275098484848485,"2023-08-24"
"3341","HOU",0.238388489208633,"2023-08-24"
"3342","KC",0.244496,"2023-08-24"
"3343","LAA",0.258358208955224,"2023-08-24"
"3344","LAD",0.155014285714286,"2023-08-24"
"3345","MIA",0.240255813953488,"2023-08-24"
"3346","MIL",0.224744525547445,"2023-08-24"
"3347","MIN",0.249809160305344,"2023-08-24"
"3348","NYM",0.205712121212121,"2023-08-24"
"3349","NYY",0.2006796875,"2023-08-24"
"3350","OAK",0.296622222222222,"2023-08-24"
"3351","PHI",0.246558823529412,"2023-08-24"
"3352","PIT",0.221713178294574,"2023-08-24"
"3353","SD",0.219902255639098,"2023-08-24"
"3354","SEA",0.23809219858156,"2023-08-24"
"3355","SF",0.222436090225564,"2023-08-24"
"3356","STL",0.280205882352941,"2023-08-24"
"3357","TB",0.243424460431655,"2023-08-24"
"3358","TEX",0.192330935251799,"2023-08-24"
"3359","TOR",0.218057553956835,"2023-08-24"
"3360","WSH",0.287452554744526,"2023-08-24"
"3361","ATL",0.233537878787879,"2023-08-25"
"3362","AZ",0.24736641221374,"2023-08-25"
"3363","BAL",0.227705035971223,"2023-08-25"
"3364","BOS",0.279742647058824,"2023-08-25"
"3365","CHC",0.232722222222222,"2023-08-25"
"3366","CIN",0.155623076923077,"2023-08-25"
"3367","CLE",0.218118518518519,"2023-08-25"
"3368","COL",0.273480916030534,"2023-08-25"
"3369","CWS",0.271807692307692,"2023-08-25"
"3370","DET",0.275098484848485,"2023-08-25"
"3371","HOU",0.281726618705036,"2023-08-25"
"3372","KC",0.244496,"2023-08-25"
"3373","LAA",0.258358208955224,"2023-08-25"
"3374","LAD",0.188136690647482,"2023-08-25"
"3375","MIA",0.240255813953488,"2023-08-25"
"3376","MIL",0.224744525547445,"2023-08-25"
"3377","MIN",0.233115384615385,"2023-08-25"
"3378","NYM",0.205712121212121,"2023-08-25"
"3379","NYY",0.19319696969697,"2023-08-25"
"3380","OAK",0.298308823529412,"2023-08-25"
"3381","PHI",0.246558823529412,"2023-08-25"
"3382","PIT",0.232922480620155,"2023-08-25"
"3383","SD",0.219902255639098,"2023-08-25"
"3384","SEA",0.23809219858156,"2023-08-25"
"3385","SF",0.222436090225564,"2023-08-25"
"3386","STL",0.280205882352941,"2023-08-25"
"3387","TB",0.234467625899281,"2023-08-25"
"3388","TEX",0.203524822695035,"2023-08-25"
"3389","TOR",0.220347826086957,"2023-08-25"
"3390","WSH",0.281021897810219,"2023-08-25"
"3391","ATL",0.240413533834586,"2023-08-26"
"3392","AZ",0.245684615384615,"2023-08-26"
"3393","BAL",0.22554609929078,"2023-08-26"
"3394","BOS",0.290227272727273,"2023-08-26"
"3395","CHC",0.230905511811024,"2023-08-26"
"3396","CIN",0.1711875,"2023-08-26"
"3397","CLE",0.219,"2023-08-26"
"3398","COL",0.271287878787879,"2023-08-26"
"3399","CWS",0.264181818181818,"2023-08-26"
"3400","DET",0.263653846153846,"2023-08-26"
"3401","HOU",0.288992857142857,"2023-08-26"
"3402","KC",0.244891472868217,"2023-08-26"
"3403","LAA",0.249278195488722,"2023-08-26"
"3404","LAD",0.204446043165468,"2023-08-26"
"3405","MIA",0.243969696969697,"2023-08-26"
"3406","MIL",0.220661870503597,"2023-08-26"
"3407","MIN",0.234407692307692,"2023-08-26"
"3408","NYM",0.214984732824427,"2023-08-26"
"3409","NYY",0.19184962406015,"2023-08-26"
"3410","OAK",0.275125,"2023-08-26"
"3411","PHI",0.243323529411765,"2023-08-26"
"3412","PIT",0.230715384615385,"2023-08-26"
"3413","SD",0.227804511278196,"2023-08-26"
"3414","SEA",0.228056338028169,"2023-08-26"
"3415","SF",0.237082706766917,"2023-08-26"
"3416","STL",0.293051094890511,"2023-08-26"
"3417","TB",0.239666666666667,"2023-08-26"
"3418","TEX",0.214262773722628,"2023-08-26"
"3419","TOR",0.235748201438849,"2023-08-26"
"3420","WSH",0.293812949640288,"2023-08-26"
"3421","ATL",0.239992537313433,"2023-08-27"
"3422","AZ",0.2589140625,"2023-08-27"
"3423","BAL",0.223232394366197,"2023-08-27"
"3424","BOS",0.285465648854962,"2023-08-27"
"3425","CHC",0.240007936507937,"2023-08-27"
"3426","CIN",0.17560162601626,"2023-08-27"
"3427","CLE",0.225416666666667,"2023-08-27"
"3428","COL",0.274181818181818,"2023-08-27"
"3429","CWS",0.254240310077519,"2023-08-27"
"3430","DET",0.267842105263158,"2023-08-27"
"3431","HOU",0.294228571428571,"2023-08-27"
"3432","KC",0.256381679389313,"2023-08-27"
"3433","LAA",0.229641221374046,"2023-08-27"
"3434","LAD",0.210338235294118,"2023-08-27"
"3435","MIA",0.249143939393939,"2023-08-27"
"3436","MIL",0.239195652173913,"2023-08-27"
"3437","MIN",0.250968,"2023-08-27"
"3438","NYM",0.2105,"2023-08-27"
"3439","NYY",0.185015037593985,"2023-08-27"
"3440","OAK",0.267111940298507,"2023-08-27"
"3441","PHI",0.241919708029197,"2023-08-27"
"3442","PIT",0.228639097744361,"2023-08-27"
"3443","SD",0.220847328244275,"2023-08-27"
"3444","SEA",0.225774647887324,"2023-08-27"
"3445","SF",0.269022900763359,"2023-08-27"
"3446","STL",0.300547445255474,"2023-08-27"
"3447","TB",0.21726618705036,"2023-08-27"
"3448","TEX",0.223470588235294,"2023-08-27"
"3449","TOR",0.23285,"2023-08-27"
"3450","WSH",0.290985507246377,"2023-08-27"
"3451","ATL",0.236727272727273,"2023-08-28"
"3452","AZ",0.253761538461538,"2023-08-28"
"3453","BAL",0.226457746478873,"2023-08-28"
"3454","BOS",0.284461538461538,"2023-08-28"
"3455","CHC",0.228968253968254,"2023-08-28"
"3456","CIN",0.187127118644068,"2023-08-28"
"3457","CLE",0.230335877862595,"2023-08-28"
"3458","COL",0.285421052631579,"2023-08-28"
"3459","CWS",0.243798449612403,"2023-08-28"
"3460","DET",0.307463235294118,"2023-08-28"
"3461","HOU",0.2888,"2023-08-28"
"3462","KC",0.243462121212121,"2023-08-28"
"3463","LAA",0.231146153846154,"2023-08-28"
"3464","LAD",0.213664233576642,"2023-08-28"
"3465","MIA",0.229333333333333,"2023-08-28"
"3466","MIL",0.227007518796992,"2023-08-28"
"3467","MIN",0.22581746031746,"2023-08-28"
"3468","NYM",0.209451851851852,"2023-08-28"
"3469","NYY",0.206719696969697,"2023-08-28"
"3470","OAK",0.272507462686567,"2023-08-28"
"3471","PHI",0.238926470588235,"2023-08-28"
"3472","PIT",0.23990977443609,"2023-08-28"
"3473","SD",0.2309296875,"2023-08-28"
"3474","SEA",0.21334965034965,"2023-08-28"
"3475","SF",0.274684615384615,"2023-08-28"
"3476","STL",0.303789855072464,"2023-08-28"
"3477","TB",0.216517985611511,"2023-08-28"
"3478","TEX",0.218984615384615,"2023-08-28"
"3479","TOR",0.239546762589928,"2023-08-28"
"3480","WSH",0.291463768115942,"2023-08-28"
"3481","ATL",0.223128787878788,"2023-08-29"
"3482","AZ",0.253671755725191,"2023-08-29"
"3483","BAL",0.231818181818182,"2023-08-29"
"3484","BOS",0.286484848484849,"2023-08-29"
"3485","CHC",0.229546875,"2023-08-29"
"3486","CIN",0.189302521008403,"2023-08-29"
"3487","CLE",0.227351145038168,"2023-08-29"
"3488","COL",0.30105223880597,"2023-08-29"
"3489","CWS",0.264734375,"2023-08-29"
"3490","DET",0.294911764705882,"2023-08-29"
"3491","HOU",0.289036231884058,"2023-08-29"
"3492","KC",0.229977099236641,"2023-08-29"
"3493","LAA",0.221325581395349,"2023-08-29"
"3494","LAD",0.214702898550725,"2023-08-29"
"3495","MIA",0.229333333333333,"2023-08-29"
"3496","MIL",0.210440298507463,"2023-08-29"
"3497","MIN",0.224421875,"2023-08-29"
"3498","NYM",0.211830882352941,"2023-08-29"
"3499","NYY",0.211393939393939,"2023-08-29"
"3500","OAK",0.279177777777778,"2023-08-29"
"3501","PHI",0.227779411764706,"2023-08-29"
"3502","PIT",0.23990977443609,"2023-08-29"
"3503","SD",0.24146875,"2023-08-29"
"3504","SEA",0.204302816901408,"2023-08-29"
"3505","SF",0.276884615384615,"2023-08-29"
"3506","STL",0.291299270072993,"2023-08-29"
"3507","TB",0.216517985611511,"2023-08-29"
"3508","TEX",0.2090625,"2023-08-29"
"3509","TOR",0.244978417266187,"2023-08-29"
"3510","WSH",0.291431654676259,"2023-08-29"
"3511","ATL",0.215850746268657,"2023-08-30"
"3512","AZ",0.259714285714286,"2023-08-30"
"3513","BAL",0.238450704225352,"2023-08-30"
"3514","BOS",0.28819696969697,"2023-08-30"
"3515","CHC",0.233868217054264,"2023-08-30"
"3516","CIN",0.202226890756303,"2023-08-30"
"3517","CLE",0.232147286821705,"2023-08-30"
"3518","COL",0.301827067669173,"2023-08-30"
"3519","CWS",0.2861796875,"2023-08-30"
"3520","DET",0.301970588235294,"2023-08-30"
"3521","HOU",0.269125,"2023-08-30"
"3522","KC",0.240113636363636,"2023-08-30"
"3523","LAA",0.219130769230769,"2023-08-30"
"3524","LAD",0.230586956521739,"2023-08-30"
"3525","MIA",0.251083333333333,"2023-08-30"
"3526","MIL",0.210335820895522,"2023-08-30"
"3527","MIN",0.212371212121212,"2023-08-30"
"3528","NYM",0.222859259259259,"2023-08-30"
"3529","NYY",0.220723076923077,"2023-08-30"
"3530","OAK",0.261445255474453,"2023-08-30"
"3531","PHI",0.229270072992701,"2023-08-30"
"3532","PIT",0.230547445255474,"2023-08-30"
"3533","SD",0.235330769230769,"2023-08-30"
"3534","SEA",0.211816901408451,"2023-08-30"
"3535","SF",0.276884615384615,"2023-08-30"
"3536","STL",0.264948905109489,"2023-08-30"
"3537","TB",0.214785714285714,"2023-08-30"
"3538","TEX",0.214317829457364,"2023-08-30"
"3539","TOR",0.226546762589928,"2023-08-30"
"3540","WSH",0.29204347826087,"2023-08-30"
"3541","ATL",0.208203007518797,"2023-08-31"
"3542","AZ",0.262563909774436,"2023-08-31"
"3543","BAL",0.217521739130435,"2023-08-31"
"3544","BOS",0.281474074074074,"2023-08-31"
"3545","CHC",0.22948031496063,"2023-08-31"
"3546","CIN",0.197606837606838,"2023-08-31"
"3547","CLE",0.218294573643411,"2023-08-31"
"3548","COL",0.294589552238806,"2023-08-31"
"3549","CWS",0.2828,"2023-08-31"
"3550","DET",0.299669172932331,"2023-08-31"
"3551","HOU",0.257437037037037,"2023-08-31"
"3552","KC",0.248227272727273,"2023-08-31"
"3553","LAA",0.238045454545455,"2023-08-31"
"3554","LAD",0.241768115942029,"2023-08-31"
"3555","MIA",0.243686567164179,"2023-08-31"
